pcmap0,pcmap1,pcmap2,pcmap3,pcmap4,pcmap5,pcmap6,pcmap7,pcmap8,pcmap9,pcmap10,pcmap11,y,Label,FileName
-1.8223218,6.06641,0.29688752,1.4522072,-0.04405471,-0.5998851,-0.72628343,0.07205025,-0.5312797,1.1461166,-0.106002815,0.024621155,0.0,glioma,Tr-gl_0385.jpg
0.28291768,7.1880937,-0.29704252,2.183971,-0.4460754,-0.7055359,-0.8383723,0.05128148,-0.35252342,1.1435407,-0.0022207461,0.15281051,0.0,glioma,Tr-gl_0519.jpg
-7.9461365,-4.5852346,0.026531845,-0.5032116,3.5877967,-0.371903,-0.84981936,0.125719,-0.0023248906,1.4554242,-0.13255002,-0.4682606,0.0,glioma,Te-gl_0174.jpg
-6.738469,-0.33943832,0.3950889,0.019454025,0.5804155,-0.46246186,-0.3351289,0.07235676,-0.5219981,0.85782367,-0.16564342,0.10051388,0.0,glioma,Tr-gl_0724.jpg
-6.3465796,-2.1519084,1.84009,-0.27356708,-0.7239867,-0.4290899,0.31552553,0.29445955,-0.8838745,-0.089583784,-0.45032427,0.67439854,0.0,glioma,Te-gl_0160.jpg
-7.81428,-3.212762,0.9711861,-0.468506,-0.24558318,-0.3709238,0.22826663,0.048309393,-0.6515001,0.30153078,-0.24426591,0.3716654,0.0,glioma,Tr-gl_0841.jpg
-7.583144,-2.124148,0.52668184,-0.58497965,0.22155513,-0.31352243,0.027641486,0.04431607,-0.5461128,0.48814374,-0.17274301,0.19386734,0.0,glioma,Tr-gl_0725.jpg
-7.386266,-3.906395,-0.0043690265,-0.44519666,2.6731725,-0.35880324,-0.6057202,0.12683249,-0.14407627,1.18755,-0.10517739,-0.34241247,0.0,glioma,Tr-gl_1239.jpg
-1.4872285,6.071966,-0.24079698,1.4628937,-0.15771009,-0.6030463,-0.70158565,0.107460745,-0.45578954,1.0140872,-0.037239164,0.10417198,0.0,glioma,Tr-gl_0534.jpg
-7.489297,-3.776619,0.6969942,-0.32186446,-0.04131183,-0.37820858,0.25460848,0.0027394528,-0.5600448,0.38501072,-0.17236584,0.26770097,0.0,glioma,Te-gl_0153.jpg
-7.1776133,-2.909187,0.12456582,-0.55666375,2.6137133,-0.3196298,-0.66246295,0.15326631,-0.16420746,1.1450647,-0.14303055,-0.29951647,0.0,glioma,Tr-gl_0867.jpg
-9.14364,-0.76846164,2.1310194,-2.1582189,-0.36405385,-0.05745977,0.09226637,0.4435438,-0.967314,-0.3584292,-0.60966146,0.7291686,0.0,glioma,Tr-gl_0565.jpg
-4.8238096,3.0607026,0.25473088,1.0629663,0.25209913,-0.67601687,-0.6487167,0.06687335,-0.5695106,1.1906233,-0.13618623,0.1088389,0.0,glioma,Tr-gl_0340.jpg
-8.000922,-6.6464005,-0.07406944,0.14223668,2.4355226,-0.481783,-0.26527375,-0.1689632,-0.0026101547,1.318958,-0.009942537,-0.31407502,0.0,glioma,Tr-gl_1034.jpg
-9.603947,-1.4327536,2.2266262,-1.5568453,-0.61581576,-0.26279217,0.106196396,0.37474686,-1.0412216,-0.17863096,-0.6119867,0.79265237,0.0,glioma,Te-gl_0141.jpg
-7.4956055,-0.1387814,1.0117173,-0.90312594,0.47496334,-0.27582708,-0.27029297,0.24364239,-0.6556428,0.4386189,-0.3371594,0.2847079,0.0,glioma,Tr-gl_0498.jpg
-0.37485605,7.2714725,0.9097212,2.237704,-0.23894468,-0.7271707,-0.8976109,-0.0380461,-0.52051854,1.4544599,-0.14758953,-0.037945915,0.0,glioma,Te-gl_0090.jpg
-6.3137007,-6.354008,0.08423291,0.51586366,-0.9870934,-0.47327483,0.8452572,-0.27952352,-0.45693213,0.29684958,0.08128394,0.21922354,0.0,glioma,Tr-gl_1112.jpg
-8.20156,-2.4699376,1.2932086,-0.06438452,-0.30370507,-0.5609421,0.055226646,0.12422066,-0.8028167,0.44898775,-0.3438267,0.4829097,0.0,glioma,Tr-gl_0116.jpg
-0.827469,7.0587745,0.6841831,2.729005,-0.38491717,-0.9105651,-1.0271564,-0.07058434,-0.50313604,1.6464628,-0.12838665,0.09488826,0.0,glioma,Tr-gl_0148.jpg
-7.6936984,-4.757706,-0.09289585,-0.5840935,3.567138,-0.32694834,-0.8065585,0.11989183,0.03063076,1.4038475,-0.09835384,-0.5088983,0.0,glioma,Te-gl_0178.jpg
-9.795526,-2.104842,2.4885406,-1.2241831,-0.8398741,-0.40070313,0.18174729,0.40217298,-1.1409476,-0.20430812,-0.66589355,0.90403795,0.0,glioma,Tr-gl_0014.jpg
-2.7112632,5.867126,-0.078068,2.3635702,-0.32536715,-0.9559375,-0.93688387,0.012094487,-0.5341263,1.5065739,-0.067454815,0.21884683,0.0,glioma,Tr-gl_0245.jpg
-7.810607,-6.314066,-0.11057284,0.13771984,2.1836195,-0.48365688,-0.2255819,-0.12953885,-0.07337998,1.2362789,-0.005193398,-0.2877651,0.0,glioma,Tr-gl_1010.jpg
1.1173319,8.215823,0.4128976,1.6428788,-0.20980325,-0.4726071,-0.6520757,0.082529455,-0.4544476,0.9862156,-0.07345577,-0.1457438,0.0,glioma,Te-gl_0119.jpg
1.2922863,8.343494,0.886121,2.4853868,-0.39822114,-0.69234884,-0.930938,-0.058737814,-0.4417999,1.4193388,-0.11502893,-0.0703525,0.0,glioma,Te-gl_0020.jpg
-7.794353,-4.4366884,0.03390433,-0.4133167,3.086311,-0.38981092,-0.7116912,0.114660814,-0.08506945,1.3347138,-0.12054141,-0.39089376,0.0,glioma,Te-gl_0223.jpg
-7.506438,-4.2120733,-0.0030542684,-0.47223464,2.7673004,-0.35478202,-0.60871583,0.119280644,-0.12228422,1.203033,-0.10406496,-0.3573456,0.0,glioma,Tr-gl_1226.jpg
-9.759412,-1.6220243,2.234553,-1.5361347,-0.6583541,-0.28178567,0.1318019,0.374038,-1.0585504,-0.18624863,-0.61481863,0.80688614,0.0,glioma,Tr-gl_0790.jpg
1.8933494,8.73771,1.6936991,2.8535578,-0.3665667,-0.7396404,-1.0536319,-0.15197958,-0.46555844,1.685457,-0.19832376,-0.16666143,0.0,glioma,Te-gl_0073.jpg
-8.450513,-6.5194345,-0.5744155,-0.9557186,5.416259,-0.36704114,-1.3833613,0.46079093,0.082920484,1.7563478,-0.09230655,-0.9290822,0.0,glioma,Te-gl_0185.jpg
-2.315731,6.0522895,0.31758645,2.035826,-0.18537466,-0.81275266,-0.8715214,0.015080295,-0.55797756,1.423954,-0.11038501,0.10383998,0.0,glioma,Tr-gl_1310.jpg
-10.138247,-1.4627706,2.5684114,-1.7135763,-0.8295202,-0.27349818,0.14243156,0.4352393,-1.1541755,-0.31003878,-0.6997054,0.9235436,0.0,glioma,Tr-gl_0484.jpg
-2.0498421,5.6843724,0.35899892,1.2018273,0.04023897,-0.5376572,-0.67050713,0.08423829,-0.53883284,1.0686672,-0.11603014,-0.000507723,0.0,glioma,Tr-gl_0238.jpg
-7.0490217,-0.88950664,0.49181148,-0.40704167,0.69838864,-0.3571682,-0.2675371,0.11089556,-0.50925547,0.70343065,-0.19345479,0.10732687,0.0,glioma,Tr-gl_0504.jpg
0.12797682,6.6222005,-1.0155808,1.3482342,-0.3328531,-0.5017099,-0.58578205,0.17996553,-0.29616806,0.66475534,0.08160239,0.14079699,0.0,glioma,Tr-gl_1136.jpg
-0.60875195,7.1162915,0.49516913,2.6495218,-0.40338072,-0.8778583,-0.99774486,-0.048177812,-0.4751239,1.5597719,-0.10473196,0.1101845,0.0,glioma,Tr-gl_0150.jpg
-9.331838,-1.9626712,1.815449,-1.033648,-0.4151963,-0.3818014,0.07498199,0.28262392,-0.94930637,0.08352341,-0.50599605,0.65658617,0.0,glioma,Tr-gl_0730.jpg
-9.722634,-1.2377454,2.3223786,-1.5791715,-0.62581915,-0.27890038,0.082634225,0.41329545,-1.0838209,-0.19944942,-0.64507955,0.8268841,0.0,glioma,Tr-gl_0624.jpg
-8.031495,-6.8397565,-0.18174173,-0.0008756437,3.022325,-0.4541896,-0.44156522,-0.11293275,0.07262275,1.4343026,-0.0075523253,-0.43947423,0.0,glioma,Tr-gl_1237.jpg
-1.0132319,6.714455,-0.25417513,2.2336285,-0.40523762,-0.81199133,-0.87796474,0.03778125,-0.43624598,1.2869871,-0.020954957,0.17329748,0.0,glioma,Tr-gl_0549.jpg
-2.035531,5.9150925,-0.5278057,2.0310125,-0.3414931,-0.8280273,-0.82728916,0.072894566,-0.45071927,1.2264763,-0.0053243404,0.22984983,0.0,glioma,Tr-gl_0214.jpg
-8.428714,-6.7855043,-0.54653317,-0.6608039,5.1047287,-0.39762747,-1.2136399,0.2821281,0.15467484,1.7973509,-0.05600498,-0.86652505,0.0,glioma,Te-gl_0215.jpg
-4.0148582,4.1181264,0.31541154,1.4983385,0.06991521,-0.75796264,-0.7493182,0.041327376,-0.57575566,1.3148345,-0.13373071,0.12242111,0.0,glioma,Tr-gl_1167.jpg
-8.5901785,-1.4633065,2.3681903,-1.4275823,-0.5440885,-0.2656987,0.14921083,0.4562542,-1.0381408,-0.292102,-0.64163655,0.8146967,0.0,glioma,Tr-gl_0683.jpg
-8.059893,-3.3185477,0.93992907,-0.84396887,-0.33426157,-0.26929846,0.32121086,0.055187304,-0.6515149,0.14770252,-0.24137112,0.38395277,0.0,glioma,Tr-gl_1189.jpg
1.184037,8.287296,0.49222672,1.8490434,-0.26702315,-0.52721864,-0.72355074,0.048925653,-0.44942775,1.0874567,-0.07811206,-0.12427349,0.0,glioma,Tr-gl_0070.jpg
-8.8115015,-2.3049111,1.8814335,-0.24587123,-0.64895755,-0.5886825,0.098327,0.23676834,-0.9902721,0.23758249,-0.4931191,0.70103395,0.0,glioma,Tr-gl_0853.jpg
-7.6304636,-0.28779837,1.0342654,-0.91381913,0.49802634,-0.2817714,-0.2727202,0.24513733,-0.65961486,0.44462547,-0.34324962,0.28809854,0.0,glioma,Te-gl_0130.jpg
-0.9626398,7.0531983,0.82867795,2.170763,-0.20531209,-0.74539024,-0.9086487,-0.027525153,-0.5501014,1.4754277,-0.1501163,-0.008518028,0.0,glioma,Tr-gl_0373.jpg
1.3561442,8.1400385,-0.1090805,1.4377643,-0.22931573,-0.41403526,-0.53404146,0.1558707,-0.39720106,0.7581011,-0.015311823,-0.10818438,0.0,glioma,Te-gl_0096.jpg
1.3363639,8.425717,1.4894682,2.8054326,-0.37065804,-0.7672541,-1.0473484,-0.13531731,-0.4765493,1.6716245,-0.18329516,-0.11680907,0.0,glioma,Tr-gl_0328.jpg
-9.360884,-1.3559961,1.9480104,-1.611929,-0.4436026,-0.21127257,0.08648855,0.33376157,-0.9521442,-0.11931559,-0.5464039,0.69005287,0.0,glioma,Tr-gl_0574.jpg
-0.6455412,7.0542326,0.40923873,2.493686,-0.37576172,-0.8371035,-0.95818114,-0.028420085,-0.47286132,1.4851815,-0.09529302,0.10203796,0.0,glioma,Tr-gl_0171.jpg
1.1499275,8.153455,0.1839372,1.4912443,-0.20691888,-0.43305504,-0.61264426,0.11149018,-0.43242863,0.88287437,-0.047068324,-0.12898414,0.0,glioma,Tr-gl_0187.jpg
-8.259913,-2.125699,0.96591455,-1.5742912,-0.075605564,-0.082296535,0.20926306,0.15922734,-0.6482493,0.0013816487,-0.29016757,0.36339524,0.0,glioma,Te-gl_0246.jpg
-4.9394546,2.7779267,0.2895472,0.9055181,0.3019321,-0.63404685,-0.61163545,0.074445575,-0.5644228,1.1346916,-0.14257428,0.09961353,0.0,glioma,Tr-gl_0249.jpg
-3.0715358,5.3930106,0.44119486,2.2929604,-0.18845299,-0.93528295,-0.9370408,-0.025833769,-0.5736118,1.5954579,-0.13297638,0.1546286,0.0,glioma,Te-gl_0077.jpg
-7.6257553,-5.3131156,-0.07328686,-0.06676594,2.2514002,-0.44318625,-0.34775132,-0.026666261,-0.1283465,1.1922714,-0.04173943,-0.2915771,0.0,glioma,Te-gl_0202.jpg
-0.25983274,7.0679708,0.23576155,2.245398,-0.36806464,-0.74361825,-0.9040051,-0.0042787334,-0.43211526,1.3290967,-0.06624297,0.09225197,0.0,glioma,Tr-gl_0408.jpg
-9.354532,-1.7264558,2.1469717,-1.3299596,-0.5882941,-0.31494296,0.12617822,0.3587243,-1.0217097,-0.1278566,-0.5868054,0.76791185,0.0,glioma,Tr-gl_0423.jpg
-7.722306,-5.7454324,-0.084576756,0.04741997,2.1856232,-0.46953785,-0.28781864,-0.07359895,-0.113328554,1.2119086,-0.02614871,-0.28210613,0.0,glioma,Tr-gl_1009.jpg
-7.124863,-2.70842,0.17065294,-0.63281304,2.571172,-0.29967666,-0.6580342,0.17550442,-0.18252863,1.0956281,-0.15738717,-0.27955607,0.0,glioma,Tr-gl_0687.jpg
-7.565904,-4.466033,0.012656596,-0.3767129,2.5551612,-0.37273028,-0.5122645,0.06952903,-0.12947473,1.176544,-0.09212656,-0.31791306,0.0,glioma,Tr-gl_1220.jpg
-8.605289,-7.433954,-0.5758212,-0.2968755,5.206646,-0.44123366,-1.1241544,0.049387664,0.33477756,2.0020497,-0.0069572413,-0.87562835,0.0,glioma,Tr-gl_1041.jpg
-1.9175936,6.1850495,-0.24660887,2.1598032,-0.34036815,-0.8482609,-0.876604,0.04133704,-0.4805175,1.3321764,-0.036189076,0.1961329,0.0,glioma,Tr-gl_0213.jpg
-8.655485,-8.037369,-0.73714787,-0.2759158,5.9073763,-0.42868093,-1.2696037,-0.0014485291,0.51213604,2.2247334,0.027478823,-1.0291572,0.0,glioma,Tr-gl_1082.jpg
1.3593987,8.36817,0.426933,1.6972079,-0.23423406,-0.4741196,-0.6578024,0.077216454,-0.44462782,0.9897531,-0.070370086,-0.15387563,0.0,glioma,Te-gl_0091.jpg
-1.0180614,6.5748363,0.5605931,1.6266335,-0.11892712,-0.60027266,-0.7722426,0.02767367,-0.5180974,1.2034011,-0.114800446,-0.030173505,0.0,glioma,Tr-gl_1143.jpg
-8.533863,-7.085337,-0.61869216,-0.38903552,5.1747355,-0.44029194,-1.1733576,0.14147873,0.25890285,1.9517131,-0.017610125,-0.8838119,0.0,glioma,Tr-gl_0885.jpg
2.02898,8.752906,1.2904167,3.0513086,-0.5348284,-0.79618645,-1.1145366,-0.16073194,-0.40797165,1.6805596,-0.14241296,-0.057079546,0.0,glioma,Tr-gl_0163.jpg
-2.502354,5.938653,-0.06407906,2.3315492,-0.32691637,-0.93190974,-0.92929274,0.012297119,-0.5229486,1.4800345,-0.06546902,0.2084548,0.0,glioma,Tr-gl_0156.jpg
-7.2917295,-0.6022727,0.6894014,-0.37691325,0.49713254,-0.39458174,-0.27510494,0.13670616,-0.5917299,0.66982114,-0.24290873,0.19354846,0.0,glioma,Tr-gl_0492.jpg
-9.788956,-1.7751465,2.3018725,-1.630677,-0.71280843,-0.25476235,0.17098741,0.37820032,-1.0630128,-0.2498447,-0.6260065,0.8292636,0.0,glioma,Tr-gl_0821.jpg
-8.700209,-1.4768262,2.14382,-2.111386,-0.12005927,-0.05801407,0.11526956,0.48229265,-0.9135187,-0.3928043,-0.6092775,0.68553215,0.0,glioma,Tr-gl_0479.jpg
-1.5722141,5.9068937,-0.19013743,1.173186,-0.0773579,-0.5194304,-0.66250163,0.11718129,-0.46446404,0.9305375,-0.041606583,0.067346066,0.0,glioma,Tr-gl_1292.jpg
-0.15330447,6.7262163,-1.1777157,1.0177839,-0.27987197,-0.42410293,-0.5451547,0.21946087,-0.3281754,0.5549445,0.09179757,0.13519607,0.0,glioma,Tr-gl_0042.jpg
-8.0139675,-1.7908912,1.0451205,-0.2795214,-0.0013890397,-0.47044715,-0.066529155,0.11333676,-0.71097636,0.52735126,-0.29972124,0.3666668,0.0,glioma,Tr-gl_0719.jpg
-7.2893605,-0.6146214,0.6884701,-0.52442837,0.8300281,-0.35719052,-0.36534208,0.17348252,-0.54759055,0.7026021,-0.25574142,0.13951963,0.0,glioma,Tr-gl_0442.jpg
-9.985247,-1.5337454,2.2180965,-1.7429062,-0.69309884,-0.2223213,0.14278087,0.35722306,-1.0496858,-0.22142686,-0.6106614,0.80625814,0.0,glioma,Tr-gl_0778.jpg
-1.8493327,5.916997,-0.20701757,1.5207835,-0.14829001,-0.64356947,-0.71933514,0.09987776,-0.4766082,1.0725406,-0.04614518,0.11500057,0.0,glioma,Tr-gl_0376.jpg
-0.3474772,6.702339,-0.7675215,1.8114145,-0.37908357,-0.65668166,-0.6904613,0.13599126,-0.35107532,0.927176,0.038753074,0.17602475,0.0,glioma,Tr-gl_0413.jpg
-8.235456,-6.0730934,-0.21334451,-0.3392306,4.074498,-0.405544,-0.8613518,0.03209607,0.15184219,1.6548779,-0.06377394,-0.6059624,0.0,glioma,Tr-gl_0941.jpg
-9.563624,-2.0349681,2.175664,-0.9342028,-0.68232656,-0.45566654,0.11932041,0.34146944,-1.0730652,-0.0127307,-0.5908746,0.7989609,0.0,glioma,Tr-gl_0019.jpg
-9.632766,-1.3666946,2.543403,-1.6729398,-0.6941055,-0.26296094,0.12738566,0.46760514,-1.1255375,-0.32326087,-0.69637924,0.89399093,0.0,glioma,Tr-gl_0789.jpg
-7.9539986,-3.131586,0.9265308,-0.46391732,-0.20728125,-0.37702408,0.19619831,0.034814555,-0.6438794,0.34818533,-0.23674355,0.3552048,0.0,glioma,Tr-gl_0814.jpg
-9.121356,-2.306028,2.4015672,-1.7979159,-0.6104639,-0.16118522,0.25625512,0.40281737,-0.9935713,-0.40457642,-0.6313877,0.8183042,0.0,glioma,Tr-gl_0641.jpg
-5.8563013,1.2220284,0.3629485,0.3155581,0.4864187,-0.5088168,-0.46597224,0.094588056,-0.5406532,0.94169885,-0.16420114,0.100225456,0.0,glioma,Te-gl_0151.jpg
-8.121913,-2.9373121,1.1209725,-0.26695377,-0.33823478,-0.45703748,0.14801246,0.042418525,-0.70803624,0.39820865,-0.2798192,0.42340425,0.0,glioma,Tr-gl_0450.jpg
-8.373669,-1.59127,1.5712724,-1.3384993,-0.08662083,-0.21639924,0.056237508,0.29466647,-0.8051522,0.014682966,-0.4489925,0.5257729,0.0,glioma,Tr-gl_0644.jpg
0.10722105,6.549742,-1.1539862,1.1758804,-0.3179235,-0.45923156,-0.54957867,0.20184793,-0.28479958,0.57519364,0.09871899,0.14215396,0.0,glioma,Tr-gl_1156.jpg
-9.801403,-1.8337379,2.499242,-1.4211957,-0.7376666,-0.34899873,0.15002303,0.43763483,-1.1368787,-0.24607082,-0.68065536,0.89447206,0.0,glioma,Tr-gl_0780.jpg
-0.6566708,7.1155267,0.72262126,2.4661636,-0.31446508,-0.81856924,-0.9561,-0.045442086,-0.507019,1.5323647,-0.1320323,0.044041153,0.0,glioma,Tr-gl_0169.jpg
-0.5189609,7.261576,0.8068816,2.1464682,-0.2325558,-0.71340257,-0.88987887,-0.025280658,-0.5283558,1.4221174,-0.13787103,-0.029493108,0.0,glioma,Tr-gl_0180.jpg
-7.889484,-1.5828174,0.94377756,-1.1571504,0.26460308,-0.19772026,-0.009444722,0.18187307,-0.6279682,0.25437158,-0.29675758,0.30153325,0.0,glioma,Te-gl_0152.jpg
-0.52075434,7.3130255,0.8675473,2.5518909,-0.32553566,-0.8321533,-0.9953858,-0.06852262,-0.51758957,1.5971755,-0.14398152,0.023010144,0.0,glioma,Tr-gl_0329.jpg
-4.447143,3.559932,0.3183555,1.3141522,0.16746496,-0.72797596,-0.7082106,0.04938181,-0.57428366,1.2744902,-0.1393025,0.11471855,0.0,glioma,Tr-gl_0832.jpg
-0.5128555,7.200154,0.6447781,2.578312,-0.36724916,-0.8463913,-0.9890272,-0.054857597,-0.48757508,1.5573881,-0.11874155,0.06848876,0.0,glioma,Tr-gl_0131.jpg
1.0447161,8.173034,0.4478082,2.0433097,-0.33349818,-0.5938,-0.79961795,0.02151629,-0.43662074,1.1783633,-0.07193901,-0.06735707,0.0,glioma,Tr-gl_0297.jpg
-9.241473,-1.0550196,1.9499853,-1.62027,-0.40923208,-0.20557602,0.05185012,0.35008195,-0.95452887,-0.112967186,-0.55205303,0.6858519,0.0,glioma,Tr-gl_0580.jpg
-7.8403287,-2.2133303,0.87411755,-1.5834385,0.22611013,-0.055174187,0.16193451,0.17939363,-0.5772333,0.0344586,-0.27279276,0.28910455,0.0,glioma,Tr-gl_0099.jpg
-6.6373553,-0.19372503,0.39281863,-0.21337324,0.8216421,-0.3928741,-0.38587648,0.113597676,-0.48648423,0.82619476,-0.17708407,0.05826922,0.0,glioma,Tr-gl_0629.jpg
-7.5181375,-4.693554,-0.01219444,-0.08509167,2.1788328,-0.43901998,-0.38380083,-0.005175685,-0.15880167,1.1773142,-0.062407173,-0.2628941,0.0,glioma,Tr-gl_1006.jpg
-1.0706584,6.7352347,0.06889722,1.8569648,-0.24297006,-0.68523526,-0.8097914,0.05255007,-0.48531097,1.2126374,-0.065140136,0.078598574,0.0,glioma,Tr-gl_0320.jpg
-8.438937,-6.1491613,-0.36267468,-0.5425115,4.8520203,-0.3989174,-1.1445026,0.17062166,0.1834999,1.8086737,-0.07804249,-0.76611865,0.0,glioma,Te-gl_0222.jpg
-7.568305,-3.3032534,0.78001225,-0.76114255,-0.3502615,-0.2546135,0.36648896,0.032515243,-0.608896,0.14080998,-0.19568545,0.3412444,0.0,glioma,Tr-gl_0101.jpg
-8.118451,-6.632212,-0.29052562,-0.7652865,4.419387,-0.33736336,-0.9836442,0.2512007,0.0851145,1.519197,-0.08079029,-0.7090932,0.0,glioma,Tr-gl_1233.jpg
-8.2520075,-6.343907,-0.66295636,-0.37892997,4.899738,-0.43152818,-1.1402417,0.15468471,0.20756981,1.8880516,-0.010501458,-0.85177,0.0,glioma,Tr-gl_1243.jpg
-1.6895735,6.099215,0.08868547,1.638955,-0.14878768,-0.6599359,-0.7649279,0.06308385,-0.49917334,1.1696848,-0.0747505,0.07639251,0.0,glioma,Tr-gl_1141.jpg
-7.3846445,-4.190445,0.7820654,-0.2934212,-0.36734244,-0.37646824,0.4069185,-0.014382715,-0.5948232,0.2535392,-0.17275585,0.33653846,0.0,glioma,Te-gl_0154.jpg
-1.3748143,6.635718,0.28536537,2.2697845,-0.30799177,-0.8247172,-0.915791,-0.003632684,-0.50623065,1.436476,-0.09053694,0.10951684,0.0,glioma,Tr-gl_1278.jpg
-10.108055,-1.779872,2.487589,-1.70966,-0.7796453,-0.26040623,0.16375963,0.40375683,-1.1138102,-0.28883752,-0.6728835,0.8895543,0.0,glioma,Tr-glTr_0008.jpg
-0.014184073,7.5739336,0.4489869,2.2420135,-0.34721565,-0.72453463,-0.8937454,-0.010635982,-0.47318015,1.3556267,-0.08497621,0.01162935,0.0,glioma,Tr-gl_0299.jpg
-0.8304614,6.8507304,0.4286385,2.0468156,-0.2485028,-0.7146929,-0.8669161,0.004631039,-0.49217287,1.3350855,-0.099494234,0.04351178,0.0,glioma,Tr-gl_1289.jpg
-8.15266,-4.9726954,0.048351176,-0.48286283,3.8600624,-0.37099412,-0.88519573,0.07152871,0.08283981,1.5546077,-0.13197975,-0.5008527,0.0,glioma,Te-gl_0181.jpg
-8.211165,-6.265773,-0.25737005,-0.5542398,4.339177,-0.3691058,-0.95266986,0.13211128,0.1406044,1.6246889,-0.07355578,-0.67054164,0.0,glioma,Tr-gl_1122.jpg
-8.910905,-1.5128589,2.0329187,-1.3964175,-0.37631634,-0.26983425,0.09210107,0.38284874,-0.9682633,-0.12778628,-0.5677569,0.7057646,0.0,glioma,Tr-gl_0432.jpg
-9.105449,-2.3371603,2.5969152,-1.4852332,-0.69285935,-0.27150163,0.22530253,0.42662674,-1.0596215,-0.34922317,-0.67433476,0.882601,0.0,glioma,Tr-gl_0032.jpg
-0.37554902,7.1388593,0.34727228,2.052637,-0.28029823,-0.6893522,-0.8424333,0.018026907,-0.46917206,1.278219,-0.08510484,0.03427602,0.0,glioma,Te-gl_0287.jpg
-3.828757,4.019288,0.3346266,1.1323947,0.16877949,-0.6330196,-0.6620909,0.072535835,-0.5656987,1.155667,-0.13524702,0.072231516,0.0,glioma,Tr-gl_1309.jpg
-1.1131458,6.235629,-0.120392755,1.0912108,-0.049240917,-0.45532674,-0.62584513,0.1323726,-0.4604818,0.8706821,-0.05006384,0.029646227,0.0,glioma,Tr-gl_0226.jpg
-7.9760666,-6.9117336,-0.12890491,0.081884734,2.6084576,-0.4685505,-0.30183274,-0.14357187,0.01862073,1.3324708,-0.002132768,-0.36175284,0.0,glioma,Tr-gl_1033.jpg
-3.710035,4.48941,0.29232436,1.5565708,0.031145351,-0.7572905,-0.7628085,0.04214655,-0.5741789,1.3173866,-0.12664884,0.114659496,0.0,glioma,Tr-gl_1303.jpg
-8.47788,-6.8881006,-0.66263837,-0.70873344,5.355532,-0.40574676,-1.3062217,0.34417555,0.15052988,1.848846,-0.04886556,-0.9360882,0.0,glioma,Tr-gl_0911.jpg
-8.78031,-1.9981334,1.7128658,-1.1509622,-0.44287932,-0.29510263,0.15279314,0.2605804,-0.8867836,-0.004439522,-0.46724907,0.6220558,0.0,glioma,Tr-gl_0791.jpg
-8.080413,-5.554563,-0.36201322,-0.5728686,4.0699415,-0.41008815,-0.99168193,0.28301957,-0.03859176,1.5317723,-0.082272194,-0.6531053,0.0,glioma,Tr-gl_1126.jpg
-1.2082378,6.7880836,0.6150476,1.9843847,-0.176413,-0.7114308,-0.8630302,0.0026891367,-0.5403799,1.3799627,-0.1303307,0.014227873,0.0,glioma,Tr-gl_0540.jpg
-8.327996,-6.842489,-0.39627555,-0.78139895,4.9558797,-0.34991172,-1.1455714,0.27180812,0.15641099,1.6869938,-0.07648434,-0.8148121,0.0,glioma,Tr-gl_1068.jpg
-7.628181,-2.7728975,0.66692823,-0.7405681,-0.048389986,-0.26932094,0.20640899,0.048726533,-0.5795942,0.28835452,-0.18975593,0.27043667,0.0,glioma,Te-gl_0244.jpg
1.8517714,8.464463,0.14442423,1.8507092,-0.31080717,-0.50286883,-0.5722508,0.11567688,-0.38082933,0.89284116,-0.030943468,-0.13721195,0.0,glioma,Te-gl_0110.jpg
-1.1734381,6.709856,-0.80707514,2.154023,-0.47967723,-0.81639844,-0.8680707,0.08098458,-0.40697667,1.1820679,0.039000172,0.2603538,0.0,glioma,Tr-gl_0137.jpg
-1.9073118,5.895876,0.057114076,1.5211871,-0.10746272,-0.6381354,-0.730125,0.07968996,-0.50459176,1.1258984,-0.077175304,0.0781328,0.0,glioma,Tr-gl_0387.jpg
-7.7964587,-3.8884728,0.9120035,-0.47182798,-0.4293074,-0.35100022,0.37244982,-0.003621765,-0.63045394,0.22468656,-0.20958649,0.3796495,0.0,glioma,Tr-gl_0453.jpg
-6.663229,-5.7833276,0.2454751,0.36730647,-0.70018065,-0.4728557,0.6821879,-0.20872295,-0.48282176,0.35266495,0.013761077,0.23134072,0.0,glioma,Tr-gl_0660.jpg
-0.19593582,7.1475687,0.072748825,2.2372985,-0.38471982,-0.74298006,-0.8767168,0.01796248,-0.42187518,1.2822875,-0.049322605,0.10413184,0.0,glioma,Tr-gl_0160.jpg
-2.6705935,5.850803,0.04606484,2.267592,-0.279151,-0.9186896,-0.9212831,0.010306399,-0.5425405,1.490721,-0.081585824,0.18758999,0.0,glioma,Te-gl_0025.jpg
-8.436404,-1.9812082,1.683283,-0.89787626,-0.26830292,-0.3541447,0.07806494,0.2651022,-0.8595315,0.107814915,-0.45968875,0.58238006,0.0,glioma,Te-gl_0127.jpg
-3.0794349,5.505455,0.0448535,2.219044,-0.23783255,-0.929547,-0.91231847,0.01181047,-0.5535427,1.5009408,-0.0874982,0.19766493,0.0,glioma,Tr-gl_0324.jpg
-8.354289,-6.238066,-0.61924493,-0.5928029,4.8484564,-0.43556628,-1.2065494,0.3369334,0.05080119,1.7576892,-0.05351023,-0.83849925,0.0,glioma,Tr-gl_0872.jpg
